Date,Open,High,Low,Close,,,,,,
18/02/2015,"5,868.40","5,915.70","5,845.60","5,915.70",,,,,,
17/02/2015,"5,875.70","5,879.80","5,844.80","5,858.20",,,,,,
16/02/2015,"5,889.20","5,893.40","5,841.90","5,888.70",,,,,,
13/02/2015,"5,759.30","5,893.50","5,759.30","5,877.50",,,,,,
12/02/2015,"5,770.90","5,790.50","5,739.80","5,743.60",,,,,,
11/02/2015,"5,802.00","5,818.90","5,757.40","5,769.10",,,,,,
10/02/2015,"5,819.20","5,819.40","5,781.20","5,800.60",,,,,,
9/02/2015,"5,811.20","5,814.90","5,779.60","5,814.90",,,,,,
6/02/2015,"5,823.70","5,850.90","5,809.50","5,820.20",,,,,,
5/02/2015,"5,768.10","5,819.10","5,757.90","5,811.00",,,,,,
4/02/2015,"5,732.50","5,805.10","5,732.10","5,777.30",,,,,,
3/02/2015,"5,639.40","5,717.50","5,631.40","5,707.40",,,,,,
2/02/2015,"5,594.40","5,639.40","5,591.10","5,625.30",,,,,,
30/01/2015,"5,579.70","5,619.50","5,579.70","5,588.30",,,,,,
29/01/2015,"5,544.30","5,576.20","5,518.60","5,569.50",,,,,,
28/01/2015,"5,544.30","5,559.10","5,521.20","5,552.80",,,,,,
27/01/2015,"5,498.60","5,547.20","5,497.30","5,547.20",,,,,,
23/01/2015,"5,436.30","5,501.80","5,436.30","5,501.80",,,,,,
22/01/2015,"5,405.40","5,432.40","5,404.20","5,419.90",,,,,,
21/01/2015,"5,314.80","5,393.40","5,314.80","5,393.40",,,,,,
20/01/2015,"5,309.30","5,313.90","5,282.40","5,307.70",,,,,,
19/01/2015,"5,321.50","5,372.40","5,302.30","5,309.10",,,,,,
16/01/2015,"5,332.80","5,333.90","5,267.40","5,299.20",,,,,,
15/01/2015,"5,347.50","5,347.50","5,303.70","5,331.40",,,,,,
14/01/2015,"5,403.30","5,405.70","5,346.60","5,353.60",,,,,,
13/01/2015,"5,411.00","5,416.60","5,373.70","5,404.70",,,,,,
12/01/2015,"5,451.00","5,451.50","5,419.40","5,422.70",,,,,,
9/01/2015,"5,393.20","5,465.60","5,393.20","5,465.60",,,,,,
8/01/2015,"5,361.90","5,395.80","5,359.90","5,381.50",,,,,,
7/01/2015,"5,362.20","5,369.80","5,318.70","5,353.60",,,,,,
6/01/2015,"5,423.80","5,424.30","5,338.60","5,364.80",,,,,,
5/01/2015,"5,437.10","5,470.40","5,429.60","5,450.30",,,,,,
2/01/2015,"5,406.70","5,436.30","5,387.00","5,435.90",,,,,,
30/12/2016,"5,690.70","5,691.40","5,665.80","5,665.80",,,,,,
29/12/2016,"5,681.50","5,699.10","5,659.00","5,699.10",,,,,,
28/12/2016,"5,628.70","5,693.80","5,628.70","5,685.00",,,,,,
23/12/2016,"5,641.20","5,649.80","5,619.10","5,627.90",,,,,,
22/12/2016,"5,611.40","5,644.20","5,603.40","5,643.90",,,,,,
21/12/2016,"5,595.50","5,628.00","5,595.50","5,613.50",,,,,,
20/12/2016,"5,557.10","5,606.80","5,557.10","5,591.10",,,,,,
19/12/2016,"5,533.00","5,577.90","5,530.90","5,562.10",,,,,,
16/12/2016,"5,533.20","5,549.90","5,510.00","5,532.90",,,,,,
15/12/2016,"5,577.90","5,580.80","5,517.90","5,538.60",,,,,,
14/12/2016,"5,545.40","5,595.70","5,545.40","5,584.60",,,,,,
13/12/2016,"5,557.80","5,573.70","5,543.50","5,545.00",,,,,,
12/12/2016,"5,560.00","5,583.20","5,552.50","5,562.80",,,,,,
9/12/2016,"5,546.80","5,566.10","5,541.30","5,560.60",,,,,,
8/12/2016,"5,487.40","5,550.20","5,487.40","5,543.60",,,,,,
7/12/2016,"5,433.90","5,478.10","5,433.40","5,478.10",,,,,,
6/12/2016,"5,416.60","5,451.30","5,416.60","5,428.70",,,,,,
5/12/2016,"5,442.20","5,442.70","5,383.80","5,400.40",,,,,,
2/12/2016,"5,499.90","5,499.90","5,444.00","5,444.00",,,,,,
1/12/2016,"5,456.00","5,500.20","5,454.40","5,500.20",,,,,,
30/11/2016,"5,450.10","5,458.10","5,423.20","5,440.50",,,,,,
29/11/2016,"5,460.90","5,486.60","5,453.30","5,457.50",,,,,,
28/11/2016,"5,498.80","5,504.10","5,464.40","5,464.40",,,,,,
25/11/2016,"5,485.10","5,520.90","5,478.90","5,507.80",,,,,,
24/11/2016,"5,484.40","5,503.30","5,471.80","5,485.10",,,,,,
23/11/2016,"5,413.30","5,488.50","5,413.30","5,484.40",,,,,,
22/11/2016,"5,351.30","5,425.50","5,351.30","5,413.30",,,,,,
21/11/2016,"5,356.90","5,364.00","5,334.90","5,351.30",,,,,,
18/11/2016,"5,342.80","5,366.40","5,342.60","5,359.40",,,,,,
17/11/2016,"5,322.50","5,344.70","5,286.20","5,338.50",,,,,,
16/11/2016,"5,323.60","5,346.70","5,320.30","5,327.70",,,,,,
15/11/2016,"5,341.40","5,342.00","5,303.30","5,326.20",,,,,,
14/11/2016,"5,359.60","5,359.80","5,315.30","5,345.70",,,,,,
11/11/2016,"5,336.60","5,370.70","5,333.20","5,370.70",,,,,,
10/11/2016,"5,209.40","5,328.80","5,207.60","5,328.80",,,,,,
9/11/2016,"5,266.30","5,314.10","5,052.10","5,156.60",,,,,,
8/11/2016,"5,259.20","5,282.40","5,244.30","5,257.80",,,,,,
7/11/2016,"5,185.80","5,251.90","5,185.80","5,250.80",,,,,,
4/11/2016,"5,219.60","5,220.30","5,178.00","5,180.80",,,,,,
3/11/2016,"5,222.40","5,241.20","5,201.50","5,225.60",,,,,,
2/11/2016,"5,282.40","5,282.40","5,207.70","5,229.00",,,,,,
1/11/2016,"5,313.90","5,313.90","5,271.70","5,290.50",,,,,,
31/10/2016,"5,280.80","5,329.10","5,277.70","5,317.70",,,,,,
28/10/2016,"5,293.30","5,311.40","5,261.40","5,283.80",,,,,,
27/10/2016,"5,362.60","5,374.20","5,295.50","5,295.50",,,,,,
26/10/2016,"5,441.20","5,442.00","5,340.70","5,359.80",,,,,,
25/10/2016,"5,408.30","5,455.70","5,407.70","5,442.80",,,,,,
24/10/2016,"5,430.10","5,430.30","5,377.40","5,408.50",,,,,,
21/10/2016,"5,444.10","5,446.90","5,410.80","5,430.30",,,,,,
20/10/2016,"5,435.40","5,457.90","5,433.10","5,442.10",,,,,,
19/10/2016,"5,410.80","5,438.60","5,410.80","5,435.40",,,,,,
18/10/2016,"5,390.20","5,417.50","5,386.10","5,410.80",,,,,,
17/10/2016,"5,431.10","5,441.20","5,388.70","5,388.70",,,,,,
14/10/2016,"5,431.50","5,447.20","5,430.30","5,434.00",,,,,,
13/10/2016,"5,467.10","5,468.10","5,420.80","5,435.50",,,,,,
12/10/2016,"5,466.10","5,474.60","5,433.60","5,474.60",,,,,,
11/10/2016,"5,481.10","5,498.00","5,474.40","5,479.80",,,,,,
10/10/2016,"5,469.10","5,494.70","5,469.10","5,475.40",,,,,,
7/10/2016,"5,487.30","5,493.10","5,457.20","5,467.40",,,,,,
6/10/2016,"5,459.60","5,485.80","5,459.60","5,483.00",,,,,,
5/10/2016,"5,478.50","5,478.50","5,439.80","5,452.90",,,,,,
4/10/2016,"5,477.00","5,484.00","5,448.30","5,484.00",,,,,,
3/10/2016,"5,441.80","5,492.10","5,441.70","5,478.50",,,,,,
30/09/2016,"5,465.40","5,465.60","5,417.70","5,435.90",,,,,,
29/09/2016,"5,427.70","5,473.30","5,426.20","5,471.30",,,,,,
28/09/2016,"5,406.40","5,435.00","5,399.10","5,412.40",,,,,,
27/09/2016,"5,421.30","5,421.70","5,372.30","5,405.90",,,,,,
26/09/2016,"5,427.70","5,436.10","5,407.60","5,431.40",,,,,,
23/09/2016,"5,376.00","5,434.30","5,373.90","5,431.30",,,,,,
22/09/2016,"5,347.40","5,391.90","5,347.40","5,374.50",,,,,,
21/09/2016,"5,306.40","5,345.50","5,303.10","5,339.60",,,,,,
20/09/2016,"5,296.90","5,307.60","5,276.30","5,303.60",,,,,,
19/09/2016,"5,298.00","5,301.20","5,273.00","5,294.80",,,,,,
16/09/2016,"5,247.80","5,306.10","5,245.30","5,296.70",,,,,,
15/09/2016,"5,224.00","5,242.50","5,204.00","5,239.90",,,,,,
14/09/2016,"5,204.10","5,230.60","5,192.20","5,227.70",,,,,,
13/09/2016,"5,233.90","5,276.10","5,207.80","5,207.80",,,,,,
12/09/2016,"5,317.00","5,317.00","5,215.00","5,219.60",,,,,,
9/09/2016,"5,384.00","5,384.00","5,332.40","5,339.20",,,,,,
8/09/2016,"5,414.80","5,414.80","5,358.00","5,385.80",,,,,,
7/09/2016,"5,414.20","5,440.20","5,410.60","5,424.20",,,,,,
6/09/2016,"5,427.90","5,430.30","5,404.40","5,413.60",,,,,,
5/09/2016,"5,382.80","5,431.10","5,382.80","5,429.60",,,,,,
2/09/2016,"5,416.90","5,418.90","5,361.70","5,372.80",,,,,,
1/09/2016,"5,422.70","5,429.90","5,405.70","5,415.60",,,,,,
31/08/2016,"5,476.10","5,476.10","5,412.60","5,433.00",,,,,,
30/08/2016,"5,477.20","5,504.00","5,474.90","5,478.30",,,,,,
29/08/2016,"5,516.70","5,516.70","5,452.30","5,469.20",,,,,,
26/08/2016,"5,543.00","5,544.40","5,513.70","5,515.50",,,,,,
25/08/2016,"5,557.10","5,562.40","5,535.40","5,541.90",,,,,,
24/08/2016,"5,558.80","5,569.10","5,552.50","5,561.70",,,,,,
23/08/2016,"5,515.70","5,574.00","5,515.30","5,553.80",,,,,,
22/08/2016,"5,523.30","5,537.40","5,508.70","5,515.10",,,,,,
19/08/2016,"5,512.70","5,533.10","5,504.50","5,526.70",,,,,,
18/08/2016,"5,537.40","5,546.00","5,498.70","5,507.80",,,,,,
17/08/2016,"5,536.40","5,537.90","5,506.70","5,535.00",,,,,,
16/08/2016,"5,542.20","5,549.80","5,530.10","5,532.00",,,,,,
15/08/2016,"5,522.70","5,545.20","5,510.80","5,540.00",,,,,,
12/08/2016,"5,518.00","5,549.10","5,506.20","5,530.90",,,,,,
11/08/2016,"5,537.80","5,538.30","5,483.70","5,508.00",,,,,,
10/08/2016,"5,547.90","5,550.10","5,513.20","5,543.70",,,,,,
9/08/2016,"5,536.20","5,553.80","5,536.20","5,552.50",,,,,,
8/08/2016,"5,507.50","5,549.60","5,507.50","5,537.80",,,,,,
5/08/2016,"5,484.00","5,512.50","5,483.90","5,497.40",,,,,,
4/08/2016,"5,473.50","5,509.20","5,473.50","5,475.80",,,,,,
3/08/2016,"5,539.30","5,539.30","5,465.70","5,465.70",,,,,,
2/08/2016,"5,583.70","5,592.10","5,539.30","5,540.50",,,,,,
1/08/2016,"5,564.00","5,611.20","5,563.90","5,587.40",,,,,,
29/07/2016,"5,553.40","5,570.40","5,536.90","5,562.40",,,,,,
28/07/2016,"5,538.80","5,564.00","5,538.80","5,556.60",,,,,,
27/07/2016,"5,545.90","5,564.60","5,530.00","5,539.70",,,,,,
26/07/2016,"5,530.20","5,537.50","5,498.20","5,537.50",,,,,,
25/07/2016,"5,499.20","5,548.50","5,498.80","5,533.60",,,,,,
22/07/2016,"5,512.60","5,512.60","5,477.90","5,498.20",,,,,,
21/07/2016,"5,491.90","5,531.90","5,491.90","5,512.40",,,,,,
20/07/2016,"5,440.80","5,488.70","5,439.80","5,488.70",,,,,,
19/07/2016,"5,454.30","5,466.40","5,432.80","5,451.30",,,,,,
18/07/2016,"5,428.90","5,462.30","5,428.90","5,458.50",,,,,,
15/07/2016,"5,412.30","5,452.70","5,411.80","5,429.60",,,,,,
14/07/2016,"5,386.60","5,416.00","5,386.00","5,411.60",,,,,,
13/07/2016,"5,362.90","5,391.70","5,362.90","5,388.50",,,,,,
12/07/2016,"5,346.60","5,391.90","5,345.90","5,353.20",,,,,,
11/07/2016,"5,246.20","5,337.10","5,246.20","5,337.10",,,,,,
8/07/2016,"5,222.40","5,238.30","5,217.40","5,230.50",,,,,,
7/07/2016,"5,205.10","5,244.10","5,204.40","5,227.90",,,,,,
6/07/2016,"5,215.60","5,215.60","5,148.70","5,197.50",,,,,,
5/07/2016,"5,281.50","5,282.30","5,221.10","5,228.00",,,,,,
4/07/2016,"5,243.20","5,281.80","5,218.50","5,281.80",,,,,,
1/07/2016,"5,240.90","5,278.90","5,235.40","5,246.60",,,,,,
30/06/2016,"5,157.30","5,247.60","5,156.40","5,233.40",,,,,,
29/06/2016,"5,120.50","5,156.50","5,119.70","5,142.40",,,,,,
28/06/2016,"5,125.60","5,125.70","5,051.10","5,103.30",,,,,,
27/06/2016,"5,110.10","5,154.90","5,051.00","5,137.20",,,,,,
24/06/2016,"5,289.50","5,325.40","5,080.00","5,113.20",,,,,,
23/06/2016,"5,271.00","5,292.80","5,269.40","5,280.70",,,,,,
22/06/2016,"5,279.70","5,297.80","5,259.30","5,270.90",,,,,,
21/06/2016,"5,259.80","5,290.00","5,252.30","5,274.40",,,,,,
20/06/2016,"5,178.80","5,256.80","5,178.70","5,256.80",,,,,,
17/06/2016,"5,156.50","5,178.40","5,148.30","5,162.70",,,,,,
16/06/2016,"5,155.30","5,198.90","5,141.00","5,146.00",,,,,,
15/06/2016,"5,195.50","5,195.80","5,147.10","5,147.10",,,,,,
14/06/2016,"5,290.80","5,291.70","5,197.40","5,203.30",,,,,,
10/06/2016,"5,347.30","5,347.30","5,294.20","5,312.60",,,,,,
9/06/2016,"5,370.60","5,386.00","5,336.00","5,361.90",,,,,,
8/06/2016,"5,360.60","5,375.50","5,335.20","5,370.00",,,,,,
7/06/2016,"5,360.10","5,392.50","5,360.10","5,371.00",,,,,,
6/06/2016,"5,321.50","5,374.90","5,317.10","5,360.40",,,,,,
3/06/2016,"5,287.20","5,324.30","5,286.90","5,318.90",,,,,,
2/06/2016,"5,324.50","5,327.80","5,270.90","5,278.90",,,,,,
1/06/2016,"5,366.80","5,366.80","5,306.30","5,323.20",,,,,,
31/05/2016,"5,406.00","5,406.00","5,365.30","5,378.60",,,,,,
30/05/2016,"5,404.90","5,415.00","5,391.50","5,408.00",,,,,,
27/05/2016,"5,391.20","5,427.70","5,391.20","5,405.90",,,,,,
26/05/2016,"5,382.50","5,402.70","5,354.10","5,388.10",,,,,,
25/05/2016,"5,312.30","5,394.40","5,310.20","5,372.50",,,,,,
24/05/2016,"5,322.50","5,324.00","5,295.60","5,295.60",,,,,,
23/05/2016,"5,353.60","5,364.60","5,297.50","5,318.90",,,,,,
20/05/2016,"5,324.60","5,366.00","5,320.30","5,351.30",,,,,,
19/05/2016,"5,356.00","5,371.10","5,303.10","5,323.30",,,,,,
18/05/2016,"5,394.20","5,394.20","5,347.10","5,356.20",,,,,,
17/05/2016,"5,369.30","5,395.90","5,360.40","5,395.90",,,,,,
16/05/2016,"5,326.10","5,371.10","5,319.80","5,358.90",,,,,,
13/05/2016,"5,361.10","5,371.70","5,309.00","5,329.00",,,,,,
12/05/2016,"5,371.00","5,372.20","5,337.60","5,359.30",,,,,,
11/05/2016,"5,357.20","5,425.20","5,357.20","5,372.30",,,,,,
10/05/2016,"5,310.40","5,343.20","5,288.40","5,342.80",,,,,,
9/05/2016,"5,287.50","5,321.40","5,264.40","5,320.70",,,,,,
6/05/2016,"5,281.60","5,292.00","5,200.30","5,292.00",,,,,,
5/05/2016,"5,269.80","5,294.10","5,249.80","5,279.10",,,,,,
4/05/2016,"5,347.00","5,350.30","5,271.10","5,271.10",,,,,,
3/05/2016,"5,225.40","5,357.00","5,217.40","5,353.80",,,,,,
2/05/2016,"5,246.20","5,246.90","5,182.20","5,243.00",,,,,,
29/04/2016,"5,223.50","5,257.10","5,210.50","5,252.20",,,,,,
28/04/2016,"5,199.60","5,239.30","5,198.50","5,225.40",,,,,,
27/04/2016,"5,225.80","5,281.60","5,179.50","5,187.70",,,,,,
26/04/2016,"5,227.70","5,247.30","5,211.40","5,220.60",,,,,,
22/04/2016,"5,259.40","5,273.50","5,226.20","5,236.40",,,,,,
21/04/2016,"5,233.60","5,279.90","5,233.50","5,272.70",,,,,,
20/04/2016,"5,199.30","5,232.70","5,194.70","5,216.00",,,,,,
19/04/2016,"5,153.30","5,219.00","5,153.00","5,188.80",,,,,,
18/04/2016,"5,144.10","5,157.60","5,118.50","5,137.10",,,,,,
15/04/2016,"5,118.50","5,157.50","5,111.70","5,157.50",,,,,,
14/04/2016,"5,069.20","5,118.60","5,068.40","5,118.60",,,,,,
13/04/2016,"4,989.30","5,054.70","4,989.30","5,054.70",,,,,,
12/04/2016,"4,929.60","4,977.20","4,927.30","4,975.60",,,,,,
11/04/2016,"4,942.10","4,943.20","4,910.80","4,931.50",,,,,,
8/04/2016,"4,960.90","4,960.90","4,893.50","4,937.60",,,,,,
7/04/2016,"4,945.80","4,984.90","4,945.10","4,964.10",,,,,,
6/04/2016,"4,924.30","4,958.20","4,906.30","4,945.90",,,,,,
5/04/2016,"4,992.30","4,992.30","4,909.10","4,924.40",,,,,,
4/04/2016,"5,000.40","5,046.30","4,995.30","4,995.30",,,,,,
1/04/2016,"5,075.60","5,075.60","4,976.30","4,999.40",,,,,,
31/03/2016,"5,024.70","5,098.20","5,024.20","5,082.80",,,,,,
30/03/2016,"5,012.70","5,058.80","4,989.90","5,010.30",,,,,,
29/03/2016,"5,082.20","5,095.70","4,998.50","5,004.50",,,,,,
24/03/2016,"5,121.80","5,121.80","5,069.20","5,084.20",,,,,,
23/03/2016,"5,163.20","5,163.20","5,124.00","5,142.30",,,,,,
22/03/2016,"5,161.50","5,181.60","5,152.60","5,166.60",,,,,,
21/03/2016,"5,186.00","5,195.70","5,148.60","5,166.60",,,,,,
18/03/2016,"5,180.60","5,216.20","5,173.60","5,183.10",,,,,,
17/03/2016,"5,131.20","5,193.50","5,130.10","5,168.20",,,,,,
16/03/2016,"5,105.10","5,122.40","5,088.20","5,119.00",,,,,,
15/03/2016,"5,183.80","5,183.80","5,106.50","5,111.40",,,,,,
14/03/2016,"5,176.30","5,214.00","5,176.30","5,185.50",,,,,,
11/03/2016,"5,147.70","5,181.60","5,118.50","5,166.40",,,,,,
10/03/2016,"5,157.70","5,177.20","5,149.70","5,150.10",,,,,,
9/03/2016,"5,102.40","5,157.20","5,081.90","5,157.20",,,,,,
8/03/2016,"5,156.40","5,182.50","5,103.40","5,108.00",,,,,,
7/03/2016,"5,105.00","5,151.70","5,105.00","5,142.80",,,,,,
4/03/2016,"5,087.00","5,105.00","5,081.90","5,090.00",,,,,,
3/03/2016,"5,033.50","5,081.10","5,033.50","5,081.10",,,,,,
2/03/2016,"4,938.30","5,047.00","4,938.30","5,021.20",,,,,,
1/03/2016,"4,880.40","4,931.70","4,868.10","4,922.30",,,,,,
29/02/2016,"4,883.10","4,925.70","4,878.80","4,880.90",,,,,,
26/02/2016,"4,880.50","4,897.10","4,838.30","4,880.00",,,,,,
25/02/2016,"4,878.50","4,902.00","4,844.30","4,881.20",,,,,,
24/02/2016,"4,960.30","4,961.10","4,861.90","4,875.00",,,,,,
23/02/2016,"5,002.30","5,035.60","4,969.40","4,979.60",,,,,,
22/02/2016,"4,956.70","5,007.40","4,949.20","5,001.20",,,,,,
19/02/2016,"4,988.50","4,988.50","4,937.00","4,952.80",,,,,,
18/02/2016,"4,904.60","4,992.60","4,903.30","4,992.00",,,,,,
17/02/2016,"4,909.70","4,926.30","4,869.70","4,882.10",,,,,,
16/02/2016,"4,853.20","4,910.00","4,814.10","4,910.00",,,,,,
15/02/2016,"4,794.90","4,853.90","4,783.90","4,843.50",,,,,,
12/02/2016,"4,811.70","4,811.70","4,760.30","4,765.30",,,,,,
11/02/2016,"4,776.00","4,821.10","4,770.70","4,821.10",,,,,,
10/02/2016,"4,833.10","4,852.40","4,706.70","4,775.70",,,,,,
9/02/2016,"4,958.00","4,960.50","4,826.90","4,832.10",,,,,,
8/02/2016,"4,965.90","4,980.00","4,925.80","4,975.40",,,,,,
5/02/2016,"4,982.90","4,983.30","4,932.90","4,976.20",,,,,,
4/02/2016,"4,890.50","4,989.40","4,887.70","4,980.40",,,,,,
3/02/2016,"4,974.80","4,975.80","4,873.60","4,876.80",,,,,,
2/02/2016,"5,041.00","5,045.40","4,982.20","4,993.30",,,,,,
1/02/2016,"5,013.00","5,073.00","5,013.00","5,043.60",,,,,,
29/01/2016,"4,984.30","5,008.50","4,947.60","5,005.50",,,,,,
28/01/2016,"4,948.80","4,988.90","4,909.40","4,976.20",,,,,,
27/01/2016,"5,008.60","5,009.50","4,937.90","4,946.40",,,,,,
25/01/2016,"4,930.00","5,006.60","4,930.00","5,006.60",,,,,,
22/01/2016,"4,883.60","4,932.10","4,882.70","4,916.00",,,,,,
21/01/2016,"4,853.70","4,928.10","4,851.20","4,864.00",,,,,,
20/01/2016,"4,898.60","4,930.10","4,836.80","4,841.50",,,,,,
19/01/2016,"4,857.30","4,903.10","4,840.20","4,903.10",,,,,,
18/01/2016,"4,869.20","4,869.20","4,803.90","4,858.70",,,,,,
15/01/2016,"4,929.80","4,997.10","4,870.30","4,892.80",,,,,,
14/01/2016,"4,967.10","4,967.10","4,865.00","4,909.40",,,,,,
13/01/2016,"4,927.00","4,992.40","4,925.60","4,987.40",,,,,,
12/01/2016,"4,932.50","4,983.70","4,910.70","4,925.10",,,,,,
11/01/2016,"4,974.30","4,974.30","4,880.10","4,932.20",,,,,,
8/01/2016,"4,997.70","5,027.70","4,940.30","4,990.80",,,,,,
7/01/2016,"5,116.20","5,124.10","4,996.50","5,010.30",,,,,,
6/01/2016,"5,188.00","5,191.10","5,094.80","5,123.10",,,,,,
5/01/2016,"5,264.60","5,264.60","5,183.70","5,184.40",,,,,,
4/01/2016,"5,292.80","5,331.40","5,263.80","5,270.50",,,,,,
29/12/2017,"6,090.00","6,091.60","6,051.60","6,065.10",,,,,,
28/12/2017,"6,073.10","6,088.10","6,063.20","6,088.10",,,,,,
27/12/2017,"6,072.20","6,092.80","6,069.00","6,069.90",,,,,,
22/12/2017,"6,067.10","6,087.20","6,065.60","6,069.70",,,,,,
21/12/2017,"6,079.20","6,082.00","6,054.80","6,060.40",,,,,,
20/12/2017,"6,071.80","6,083.30","6,057.00","6,075.60",,,,,,
19/12/2017,"6,038.90","6,080.60","6,038.90","6,071.80",,,,,,
18/12/2017,"5,997.00","6,040.90","5,997.00","6,038.90",,,,,,
15/12/2017,"6,010.90","6,010.90","5,989.80","5,997.00",,,,,,
14/12/2017,"6,027.20","6,043.40","6,011.30","6,011.30",,,,,,
13/12/2017,"6,013.70","6,027.20","6,003.10","6,021.80",,,,,,
12/12/2017,"6,005.40","6,015.80","5,999.00","6,013.20",,,,,,
11/12/2017,"5,999.90","6,015.00","5,990.00","5,998.30",,,,,,
8/12/2017,"5,979.60","6,012.00","5,979.60","5,994.40",,,,,,
7/12/2017,"5,946.40","5,987.20","5,944.30","5,977.70",,,,,,
6/12/2017,"5,964.60","5,964.60","5,938.70","5,945.70",,,,,,
5/12/2017,"5,977.90","5,985.60","5,948.70","5,971.80",,,,,,
4/12/2017,"5,993.30","6,000.50","5,979.00","5,985.60",,,,,,
1/12/2017,"5,976.70","6,011.40","5,975.80","5,989.80",,,,,,
30/11/2017,"6,003.80","6,003.80","5,949.20","5,969.90",,,,,,
29/11/2017,"5,993.60","6,031.40","5,993.60","6,011.10",,,,,,
28/11/2017,"5,984.60","6,004.30","5,976.30","5,984.30",,,,,,
27/11/2017,"5,982.40","6,009.00","5,978.10","5,988.80",,,,,,
24/11/2017,"5,986.30","5,986.30","5,951.40","5,982.60",,,,,,
23/11/2017,"5,990.50","5,991.10","5,971.00","5,986.20",,,,,,
22/11/2017,"5,971.70","5,998.10","5,971.60","5,986.40",,,,,,
21/11/2017,"5,949.50","5,969.10","5,945.20","5,963.50",,,,,,
20/11/2017,"5,951.60","5,954.10","5,922.60","5,945.70",,,,,,
17/11/2017,"5,949.40","5,978.70","5,949.30","5,957.30",,,,,,
16/11/2017,"5,928.50","5,953.60","5,916.10","5,943.50",,,,,,
15/11/2017,"5,958.20","5,958.80","5,934.20","5,934.20",,,,,,
14/11/2017,"6,012.70","6,013.10","5,957.10","5,968.70",,,,,,
13/11/2017,"6,019.40","6,028.30","6,010.70","6,021.80",,,,,,
10/11/2017,"6,038.50","6,038.50","6,020.70","6,029.40",,,,,,
9/11/2017,"6,021.10","6,052.10","6,018.40","6,049.40",,,,,,
8/11/2017,"6,005.70","6,022.80","5,996.20","6,016.30",,,,,,
7/11/2017,"5,964.20","6,017.40","5,964.20","6,014.30",,,,,,
6/11/2017,"5,957.60","5,966.30","5,945.70","5,953.80",,,,,,
3/11/2017,"5,937.50","5,968.20","5,937.10","5,959.90",,,,,,
2/11/2017,"5,944.90","5,961.50","5,929.10","5,931.70",,,,,,
1/11/2017,"5,912.90","5,952.40","5,912.70","5,937.80",,,,,,
31/10/2017,"5,918.70","5,934.50","5,908.30","5,909.00",,,,,,
30/10/2017,"5,903.60","5,927.70","5,903.60","5,919.10",,,,,,
27/10/2017,"5,919.90","5,938.10","5,859.20","5,903.20",,,,,,
26/10/2017,"5,897.50","5,916.30","5,884.60","5,916.30",,,,,,
25/10/2017,"5,903.90","5,919.90","5,895.10","5,905.60",,,,,,
24/10/2017,"5,893.10","5,908.80","5,885.40","5,897.60",,,,,,
23/10/2017,"5,908.50","5,925.30","5,892.30","5,894.00",,,,,,
20/10/2017,"5,890.50","5,924.90","5,868.60","5,907.00",,,,,,
19/10/2017,"5,885.00","5,910.20","5,884.90","5,896.10",,,,,,
18/10/2017,"5,888.30","5,906.10","5,886.70","5,890.50",,,,,,
17/10/2017,"5,851.20","5,896.30","5,851.20","5,889.60",,,,,,
16/10/2017,"5,823.30","5,856.30","5,823.30","5,846.80",,,,,,
13/10/2017,"5,796.80","5,825.20","5,792.70","5,814.20",,,,,,
12/10/2017,"5,771.00","5,794.50","5,763.70","5,794.50",,,,,,
11/10/2017,"5,744.20","5,778.10","5,742.60","5,772.10",,,,,,
10/10/2017,"5,739.50","5,750.30","5,720.40","5,738.10",,,,,,
9/10/2017,"5,710.80","5,759.20","5,710.80","5,739.30",,,,,,
6/10/2017,"5,659.80","5,710.70","5,659.80","5,710.70",,,,,,
5/10/2017,"5,657.30","5,673.60","5,650.90","5,651.80",,,,,,
4/10/2017,"5,702.70","5,702.80","5,651.10","5,652.10",,,,,,
3/10/2017,"5,730.70","5,736.40","5,692.70","5,701.40",,,,,,
2/10/2017,"5,686.90","5,751.00","5,686.90","5,729.30",,,,,,
29/09/2017,"5,674.70","5,688.50","5,651.90","5,681.60",,,,,,
28/09/2017,"5,673.70","5,685.90","5,666.30","5,670.40",,,,,,
27/09/2017,"5,672.50","5,672.60","5,649.10","5,664.30",,,,,,
26/09/2017,"5,684.70","5,698.50","5,666.60","5,671.00",,,,,,
25/09/2017,"5,688.50","5,710.40","5,679.20","5,683.70",,,,,,
22/09/2017,"5,660.10","5,688.20","5,659.90","5,682.10",,,,,,
21/09/2017,"5,706.10","5,708.40","5,639.40","5,655.40",,,,,,
20/09/2017,"5,710.70","5,712.90","5,680.50","5,709.10",,,,,,
19/09/2017,"5,724.70","5,742.20","5,713.60","5,713.60",,,,,,
18/09/2017,"5,697.50","5,731.50","5,697.10","5,720.60",,,,,,
15/09/2017,"5,727.10","5,727.10","5,686.40","5,695.00",,,,,,
14/09/2017,"5,739.80","5,749.00","5,726.30","5,738.70",,,,,,
13/09/2017,"5,752.50","5,777.70","5,744.30","5,744.30",,,,,,
12/09/2017,"5,721.20","5,764.60","5,721.00","5,746.40",,,,,,
11/09/2017,"5,672.80","5,723.00","5,669.80","5,713.10",,,,,,
8/09/2017,"5,691.70","5,694.20","5,661.40","5,672.60",,,,,,
7/09/2017,"5,689.30","5,718.10","5,679.30","5,689.90",,,,,,
6/09/2017,"5,695.70","5,698.10","5,662.70","5,689.70",,,,,,
